Entity,Code,Day,Weekly cases per million people
Deer Lodge County ,MT,2020-12-01,300765.86433260393
Deer Lodge County ,MT,2020-12-02,54595.18599562363
Deer Lodge County ,MT,2020-12-03,735229.7592997812
Deer Lodge County ,MT,2020-12-04,8752.735229759299
Deer Lodge County ,MT,2020-12-05,26367.614879649893
Deer Lodge County ,MT,2020-12-06,5508424.507658643
Deer Lodge County ,MT,2020-12-07,23522.975929978118
Deer Lodge County ,MT,2020-12-08,1737527.352297593
Deer Lodge County ,MT,2020-12-09,2427024.0700218817
Deer Lodge County ,MT,2020-12-10,2751312.910284464
Deer Lodge County ,MT,2020-12-11,100765.86433260395
Deer Lodge County ,MT,2020-12-12,1201641.1378555798
Deer Lodge County ,MT,2020-12-13,31509.846827133482
Deer Lodge County ,MT,2020-12-14,360065.6455142232
Deer Lodge County ,MT,2020-12-15,65645.51422319474
Deer Lodge County ,MT,2020-12-16,8554376.36761488
Deer Lodge County ,MT,2020-12-17,879431.0722100657
Deer Lodge County ,MT,2020-12-18,458424.50765864336
Deer Lodge County ,MT,2020-12-19,16739.60612691466
Deer Lodge County ,MT,2020-12-20,23522.975929978118
Deer Lodge County ,MT,2020-12-21,22428.884026258205
Deer Lodge County ,MT,2020-12-22,972757.1115973742
Deer Lodge County ,MT,2020-12-23,689606.1269146608
Deer Lodge County ,MT,2020-12-24,14551.422319474836
Deer Lodge County ,MT,2020-12-25,372757.1115973742
Deer Lodge County ,MT,2020-12-26,102516.4113785558
Deer Lodge County ,MT,2020-12-27,1199234.135667396
Deer Lodge County ,MT,2020-12-28,103829.3216630197
Deer Lodge County ,MT,2020-12-29,1422.319474835886
Deer Lodge County ,MT,2020-12-30,52625.82056892779
Deer Lodge County ,MT,2020-12-31,56455.14223194748
Deer Lodge County ,MT,2021-01-01,474507.6586433261
Deer Lodge County ,MT,2021-01-02,1508315.0984682713
Deer Lodge County ,MT,2021-01-03,29868.70897155361
Deer Lodge County ,MT,2021-01-04,3829.3216630196935
Fallon County ,MT,2020-06-01,16163.035839775124
Fallon County ,MT,2020-06-02,67111.73576950106
Fallon County ,MT,2020-06-03,107167.95502459591
Fallon County ,MT,2020-06-04,149683.76669009138
Fallon County ,MT,2020-06-05,424104.0056219255
Fallon County ,MT,2020-06-06,52484539.704848915
Fallon County ,MT,2020-06-07,62895.2916373858
Fallon County ,MT,2020-06-08,5503865.073787773
Fallon County ,MT,2020-06-09,144413.21152494728
Fallon County ,MT,2020-06-10,1040056.2192550949
Fallon County ,MT,2020-06-11,42335910.04919185
Fallon County ,MT,2020-06-12,540758.9599437808
Fallon County ,MT,2020-06-13,14326071.679550245
Fallon County ,MT,2020-06-14,433591.00491918484
Fallon County ,MT,2020-06-15,840477.8636683064
Fallon County ,MT,2020-06-16,29394237.526352774
Fallon County ,MT,2020-06-17,659873.5066760365
Fallon County ,MT,2020-06-18,159259662.68446943
Fallon County ,MT,2020-06-19,278636.6830639494
Fallon County ,MT,2020-06-20,1741742.7969079409
Fallon County ,MT,2020-06-21,673848910.7519325
Fallon County ,MT,2020-06-22,13865425.158116654
Fallon County ,MT,2020-06-23,24106465.214335907
Fallon County ,MT,2020-06-24,285312.7196064652
Fallon County ,MT,2020-06-25,18573085.031623334
Fallon County ,MT,2020-06-26,71328.1799016163
Fallon County ,MT,2020-06-27,1166198.1728742095
Fallon County ,MT,2020-06-28,70715390.02108221
Fallon County ,MT,2020-06-29,504567.8144764582
Fallon County ,MT,2020-06-30,120200983.83696416
Fallon County ,MT,2020-07-01,9366479.269149683
Fallon County ,MT,2020-07-02,430780.0421644413
Fallon County ,MT,2020-07-03,491728742.0941673
Fallon County ,MT,2020-07-04,1048489.1075193255
Fallon County ,MT,2020-07-05,118252635.27758257
Fallon County ,MT,2020-07-06,125154954.32185523
Fallon County ,MT,2020-07-07,36623682.361208715
Fallon County ,MT,2020-07-08,
Fallon County ,MT,2020-07-09,11832396.345748419
Fallon County ,MT,2020-07-10,20821503.865073785
Fallon County ,MT,2020-07-11,56919887.561489806
Fallon County ,MT,2020-07-12,10759662.684469432
Fallon County ,MT,2020-07-13,
Fallon County ,MT,2020-07-14,154602.95151089248
Fallon County ,MT,2020-07-15,13508081.517919887
Fallon County ,MT,2020-07-16,21388615.600843288
Fallon County ,MT,2020-07-17,53452213.63316936
Fallon County ,MT,2020-07-18,
Fallon County ,MT,2020-07-19,9838.369641602249
Fallon County ,MT,2020-07-20,35878777.231201686
Fallon County ,MT,2020-07-21,621574.1391426563
Fallon County ,MT,2020-07-22,50275474.34996486
Fallon County ,MT,2020-07-23,76950.10541110332
Fallon County ,MT,2020-07-24,14276879.831342235
Fallon County ,MT,2020-07-25,61489.810260014056
Fallon County ,MT,2020-07-26,4012297.9620520025
Fallon County ,MT,2020-07-27,454673.2255797611
Fallon County ,MT,2020-07-28,49191.848208011244
Fallon County ,MT,2020-07-29,1373858.0463808854
Fallon County ,MT,2020-07-30,152143.3591004919
Fallon County ,MT,2020-07-31,1052002.8109627548
Fallon County ,MT,2020-08-01,18799718.903724525
Fallon County ,MT,2020-08-02,0.0
Fallon County ,MT,2020-08-03,2459.592410400562
Fallon County ,MT,2020-08-04,18231904.42726634
Fallon County ,MT,2020-08-05,518622.6282501757
Fallon County ,MT,2020-08-06,5392832.044975404
Fallon County ,MT,2020-08-07,0.0
Fallon County ,MT,2020-08-08,17217.146872803936
Fallon County ,MT,2020-08-09,738580.4638088546
Fallon County ,MT,2020-08-10,750527.0555165145
Fallon County ,MT,2020-08-11,1857343.6401967674
Fallon County ,MT,2020-08-12,144061.84118060436
Fallon County ,MT,2020-08-13,61841.18060435699
Fallon County ,MT,2020-08-14,947997.1890372452
Fallon County ,MT,2020-08-15,2531271.9606465213
Fallon County ,MT,2020-08-16,21111384.399156712
Fallon County ,MT,2020-08-17,3865.073787772312
Fallon County ,MT,2020-08-18,0.0
Fallon County ,MT,2020-08-19,196064.6521433591
Fallon County ,MT,2020-08-20,5997189.037245256
Fallon County ,MT,2020-08-21,4518271.257905833
Fallon County ,MT,2020-08-22,0.0
Fallon County ,MT,2020-08-23,546380.8854532678
Fallon County ,MT,2020-08-24,1892832.0449754042
Fallon County ,MT,2020-08-25,889669.7118763176
Fallon County ,MT,2020-08-26,1526704.1461700632
Fallon County ,MT,2020-08-27,1243499.6486296556
Fallon County ,MT,2020-08-28,117709.06535488405
Fallon County ,MT,2020-08-29,790231.9044272663
Fallon County ,MT,2020-08-30,679550.2459592411
Fallon County ,MT,2020-08-31,4740688.685874912
Fallon County ,MT,2020-09-01,11243.851018973999
Fallon County ,MT,2020-09-02,147575.54462403373
Fallon County ,MT,2020-09-03,0.0
Fallon County ,MT,2020-09-04,5309908.643710471
Fallon County ,MT,2020-09-05,778285.3127196064
Fallon County ,MT,2020-09-06,0.0
Fallon County ,MT,2020-09-07,40407.58959943781
Fallon County ,MT,2020-09-08,251229.7962052003
Fallon County ,MT,2020-09-09,220660.57624736472
Fallon County ,MT,2020-09-10,1991918.4820801124
Fallon County ,MT,2020-09-11,557976.1068165847
Fallon County ,MT,2020-09-12,29515.108924806747
Fallon County ,MT,2020-09-13,482782.853127196
Fallon County ,MT,2020-09-14,39353.478566408994
Fallon County ,MT,2020-09-15,376317.638791286
Fallon County ,MT,2020-09-16,7378.777231201687
Fallon County ,MT,2020-09-17,7378.777231201687
Fallon County ,MT,2020-09-18,644764.5818692902
Fallon County ,MT,2020-09-19,3211524.9472944485
Fallon County ,MT,2020-09-20,240337.31553056923
Fallon County ,MT,2020-09-21,0.0
Fallon County ,MT,2020-09-22,204848.91075193253
Fallon County ,MT,2020-09-23,61489.810260014056
Fallon County ,MT,2020-09-24,42164.441321152495
Fallon County ,MT,2020-09-25,14865425.158116654
Fallon County ,MT,2020-09-26,28812.36823612087
Fallon County ,MT,2020-09-27,0.0
Fallon County ,MT,2020-09-28,297962.05200281093
Fallon County ,MT,2020-09-29,498945.8889669712
Fallon County ,MT,2020-09-30,244905.13000702742
Fallon County ,MT,2020-10-01,0.0
Fallon County ,MT,2020-10-02,211173.5769501054
Fallon County ,MT,2020-10-03,222768.79831342233
Fallon County ,MT,2020-10-04,2695361.9114546734
Fallon County ,MT,2020-10-05,2515811.6654954324
Fallon County ,MT,2020-10-06,2108.2220660576245
Fallon County ,MT,2020-10-07,259662.6844694308
Fallon County ,MT,2020-10-08,201335.20730850316
Fallon County ,MT,2020-10-09,428671.82009838364
Fallon County ,MT,2020-10-10,748418.8334504567
Fallon County ,MT,2020-10-11,4919.184820801124
Fallon County ,MT,2020-10-12,86788.47505270556
Fallon County ,MT,2020-10-13,50597.329585383
Fallon County ,MT,2020-10-14,154954.3218552354
Fallon County ,MT,2020-10-15,33859451.86226282
Fallon County ,MT,2020-10-16,252986.64792691494
Fallon County ,MT,2020-10-17,4405481.37737175
Fallon County ,MT,2020-10-18,556219.25509487
Fallon County ,MT,2020-10-19,931834.1531974701
Fallon County ,MT,2020-10-20,1867182.0098383697
Fallon County ,MT,2020-10-21,22136.33169360506
Fallon County ,MT,2020-10-22,1650035.1370344344
Fallon County ,MT,2020-10-23,661278.9880534083
Fallon County ,MT,2020-10-24,50948.69992972593
Fallon County ,MT,2020-10-25,
Fallon County ,MT,2020-10-26,263527.7582572031
Fallon County ,MT,2020-10-27,1829234.0126493324
Fallon County ,MT,2020-10-28,1427969.0794096978
Fallon County ,MT,2020-10-29,1057976.1068165847
Fallon County ,MT,2020-10-30,
Fallon County ,MT,2020-10-31,815530.5692199578
Fallon County ,MT,2020-11-01,1135277.5825720308
Fallon County ,MT,2020-11-02,1647926.9149683765
Fallon County ,MT,2020-11-03,5737877.723120168
Fallon County ,MT,2020-11-04,
Fallon County ,MT,2020-11-05,8094869.992972592
Fallon County ,MT,2020-11-06,1028460.997891778
Fallon County ,MT,2020-11-07,44272.66338721012
Fallon County ,MT,2020-11-08,293394.2375263528
Fallon County ,MT,2020-11-09,14757.554462403374
Fallon County ,MT,2020-11-10,41813.070976809555
Fallon County ,MT,2020-11-11,513000.70274068863
Fallon County ,MT,2020-11-12,12891777.933942376
Fallon County ,MT,2020-11-13,8081.517919887562
Fallon County ,MT,2020-11-14,197118.7631763879
Fallon County ,MT,2020-11-15,52705.55165144062
Fallon County ,MT,2020-11-16,10302529.866479268
Fallon County ,MT,2020-11-17,4786718.200983837
Fallon County ,MT,2020-11-18,1167252.2839072382
Fallon County ,MT,2020-11-19,2459.592410400562
Fallon County ,MT,2020-11-20,924455.3759662685
Fallon County ,MT,2020-11-21,2852424.455375966
Fallon County ,MT,2020-11-22,78004.21644413212
Fallon County ,MT,2020-11-23,16405481.377371749
Fallon County ,MT,2020-11-24,582572.0309205903
Fallon County ,MT,2020-11-25,188685.87491215742
Fallon County ,MT,2020-11-26,673576.9501054111
Fallon County ,MT,2020-11-27,201686.57765284608
Fallon County ,MT,2020-11-28,114991567.11173578
Fallon County ,MT,2020-11-29,224877.02037947995
Fallon County ,MT,2020-11-30,229796.2052002811
Fallon County ,MT,2020-12-01,988756.148981026
Fallon County ,MT,2020-12-02,179198.8756148981
Fallon County ,MT,2020-12-03,2458889.669711876
Fallon County ,MT,2020-12-04,28812.36823612087
Fallon County ,MT,2020-12-05,85734.36401967674
Fallon County ,MT,2020-12-06,17772663.38721012
Fallon County ,MT,2020-12-07,76598.73506676036
Fallon County ,MT,2020-12-08,5685523.541813071
Fallon County ,MT,2020-12-09,7828531.271960647
Fallon County ,MT,2020-12-10,9043218.552354181
Fallon County ,MT,2020-12-11,325720.30920590303
Fallon County ,MT,2020-12-12,3905832.747716093
Fallon County ,MT,2020-12-13,103302.88123682361
Fallon County ,MT,2020-12-14,1172522.8390723823
Fallon County ,MT,2020-12-15,211876.31763879128
Fallon County ,MT,2020-12-16,27507730.147575542
Fallon County ,MT,2020-12-17,2829585.3829936753
Fallon County ,MT,2020-12-18,1489810.2600140548
Fallon County ,MT,2020-12-19,54111.033028812366
Fallon County ,MT,2020-12-20,75895.9943780745
Fallon County ,MT,2020-12-21,75895.9943780745
Fallon County ,MT,2020-12-22,3275474.3499648627
Fallon County ,MT,2020-12-23,2231904.427266339
Fallon County ,MT,2020-12-24,47083.62614195362
Fallon County ,MT,2020-12-25,1204848.9107519325
Fallon County ,MT,2020-12-26,336261.41953619116
Fallon County ,MT,2020-12-27,4090302.1784961345
Fallon County ,MT,2020-12-28,334153.1974701335
Fallon County ,MT,2020-12-29,4919.184820801124
Fallon County ,MT,2020-12-30,172874.20941672524
Fallon County ,MT,2020-12-31,189388.6156008433
Fallon County ,MT,2021-01-01,1572733.661278988
Fallon County ,MT,2021-01-02,4875263.527758257
Fallon County ,MT,2021-01-03,95924.10400562194
Fallon County ,MT,2021-01-04,12297.962052002811
Fergus County ,MT,2020-06-01,9773.755656108597
Fergus County ,MT,2020-06-02,16651.58371040724
Fergus County ,MT,2020-06-03,29502.262443438914
Fergus County ,MT,2020-06-04,76470.58823529413
Fergus County ,MT,2020-06-05,108687.78280542986
Fergus County ,MT,2020-06-06,13562262.443438914
Fergus County ,MT,2020-06-07,17013.574660633487
Fergus County ,MT,2020-06-08,1441719.4570135747
Fergus County ,MT,2020-06-09,39004.52488687783
Fergus County ,MT,2020-06-10,269411.76470588235
Fergus County ,MT,2020-06-11,10946334.84162896
Fergus County ,MT,2020-06-12,143076.92307692306
Fergus County ,MT,2020-06-13,3745339.366515837
Fergus County ,MT,2020-06-14,115475.11312217194
Fergus County ,MT,2020-06-15,219185.52036199096
Fergus County ,MT,2020-06-16,7589230.769230769
Fergus County ,MT,2020-06-17,170859.72850678733
Fergus County ,MT,2020-06-18,41511855.20361991
Fergus County ,MT,2020-06-19,74932.12669683258
Fergus County ,MT,2020-06-20,449411.76470588235
Fergus County ,MT,2020-06-21,174222714.9321267
Fergus County ,MT,2020-06-22,3603981.9004524886
Fergus County ,MT,2020-06-23,6261900.452488688
Fergus County ,MT,2020-06-24,77647.05882352941
Fergus County ,MT,2020-06-25,4827511.312217195
Fergus County ,MT,2020-06-26,18371.0407239819
Fergus County ,MT,2020-06-27,301447.963800905
Fergus County ,MT,2020-06-28,18499728.50678733
Fergus County ,MT,2020-06-29,134208.1447963801
Fergus County ,MT,2020-06-30,31082171.945701357
Fergus County ,MT,2020-07-01,2425429.8642533934
Fergus County ,MT,2020-07-02,114479.63800904977
Fergus County ,MT,2020-07-03,
Fergus County ,MT,2020-07-04,279276.0180995475
Fergus County ,MT,2020-07-05,30590678.73303167
Fergus County ,MT,2020-07-06,32428144.796380088
Fergus County ,MT,2020-07-07,9523167.420814479
Fergus County ,MT,2020-07-08,
Fergus County ,MT,2020-07-09,3112126.696832579
Fergus County ,MT,2020-07-10,5389140.271493213
Fergus County ,MT,2020-07-11,14730226.244343892
Fergus County ,MT,2020-07-12,2826244.3438914027
Fergus County ,MT,2020-07-13,
Fergus County ,MT,2020-07-14,40904.977375565606
Fergus County ,MT,2020-07-15,3502262.443438914
Fergus County ,MT,2020-07-16,5547511.312217195
Fergus County ,MT,2020-07-17,13903438.914027149
Fergus County ,MT,2020-07-18,8416.289592760182
Fergus County ,MT,2020-07-19,2533.93665158371
Fergus County ,MT,2020-07-20,9286787.330316741
Fergus County ,MT,2020-07-21,161628.95927601808
Fergus County ,MT,2020-07-22,13159185.520361992
Fergus County ,MT,2020-07-23,20000.0
Fergus County ,MT,2020-07-24,3808778.2805429865
Fergus County ,MT,2020-07-25,15837.10407239819
Fergus County ,MT,2020-07-26,1076108.597285068
Fergus County ,MT,2020-07-27,119004.52488687781
Fergus County ,MT,2020-07-28,13665.158371040725
Fergus County ,MT,2020-07-29,354208.1447963801
Fergus County ,MT,2020-07-30,39276.01809954751
Fergus County ,MT,2020-07-31,274298.64253393665
Fergus County ,MT,2020-08-01,4916018.099547511
Fergus County ,MT,2020-08-02,0.0
Fergus County ,MT,2020-08-03,633.4841628959275
Fergus County ,MT,2020-08-04,4720271.493212669
Fergus County ,MT,2020-08-05,139638.00904977374
Fergus County ,MT,2020-08-06,1397104.07239819
Fergus County ,MT,2020-08-07,0.0
Fergus County ,MT,2020-08-08,4434.3891402714935
Fergus County ,MT,2020-08-09,191312.21719457014
Fergus County ,MT,2020-08-10,199457.01357466064
Fergus County ,MT,2020-08-11,484162.8959276018
Fergus County ,MT,2020-08-12,37375.56561085973
Fergus County ,MT,2020-08-13,16380.090497737556
Fergus County ,MT,2020-08-14,247511.3122171946
Fergus County ,MT,2020-08-15,662081.4479638009
Fergus County ,MT,2020-08-16,5587330.316742081
Fergus County ,MT,2020-08-17,1085.972850678733
Fergus County ,MT,2020-08-18,0.0
Fergus County ,MT,2020-08-19,51402.7149321267
Fergus County ,MT,2020-08-20,1581538.4615384615
Fergus County ,MT,2020-08-21,1170135.7466063348
Fergus County ,MT,2020-08-22,0.0
Fergus County ,MT,2020-08-23,144524.88687782804
Fergus County ,MT,2020-08-24,490678.7330316742
Fergus County ,MT,2020-08-25,230950.22624434388
Fergus County ,MT,2020-08-26,401447.963800905
Fergus County ,MT,2020-08-27,323257.91855203616
Fergus County ,MT,2020-08-28,31221.719457013576
Fergus County ,MT,2020-08-29,204524.88687782804
Fergus County ,MT,2020-08-30,178823.52941176473
Fergus County ,MT,2020-08-31,1225791.85520362
Fergus County ,MT,2020-09-01,2986.425339366516
Fergus County ,MT,2020-09-02,39004.52488687783
Fergus County ,MT,2020-09-03,0.0
Fergus County ,MT,2020-09-04,1419004.524886878
Fergus County ,MT,2020-09-05,202081.4479638009
Fergus County ,MT,2020-09-06,0.0
Fergus County ,MT,2020-09-07,10497.737556561086
Fergus County ,MT,2020-09-08,67149.32126696833
Fergus County ,MT,2020-09-09,59095.02262443439
Fergus County ,MT,2020-09-10,515565.61085972853
Fergus County ,MT,2020-09-11,147601.80995475114
Fergus County ,MT,2020-09-12,7601.809954751132
Fergus County ,MT,2020-09-13,131131.221719457
Fergus County ,MT,2020-09-14,10135.74660633484
Fergus County ,MT,2020-09-15,97104.07239819005
Fergus County ,MT,2020-09-16,1900.452488687783
Fergus County ,MT,2020-09-17,1900.452488687783
Fergus County ,MT,2020-09-18,168325.79185520363
Fergus County ,MT,2020-09-19,855927.6018099547
Fergus County ,MT,2020-09-20,62171.945701357465
Fergus County ,MT,2020-09-21,0.0
Fergus County ,MT,2020-09-22,52941.17647058824
Fergus County ,MT,2020-09-23,15837.10407239819
Fergus County ,MT,2020-09-24,10950.22624434389
Fergus County ,MT,2020-09-25,3855384.615384615
Fergus County ,MT,2020-09-26,7782.805429864253
Fergus County ,MT,2020-09-27,0.0
Fergus County ,MT,2020-09-28,77013.57466063349
Fergus County ,MT,2020-09-29,131312.21719457014
Fergus County ,MT,2020-09-30,63438.91402714932
Fergus County ,MT,2020-10-01,0.0
Fergus County ,MT,2020-10-02,54932.12669683258
Fergus County ,MT,2020-10-03,62533.93665158372
Fergus County ,MT,2020-10-04,700452.4886877828
Fergus County ,MT,2020-10-05,649321.2669683258
Fergus County ,MT,2020-10-06,633.4841628959275
Fergus County ,MT,2020-10-07,67511.31221719457
Fergus County ,MT,2020-10-08,53484.162895927606
Fergus County ,MT,2020-10-09,114570.13574660633
Fergus County ,MT,2020-10-10,194208.1447963801
Fergus County ,MT,2020-10-11,1266.968325791855
Fergus County ,MT,2020-10-12,22986.425339366517
Fergus County ,MT,2020-10-13,13122.171945701357
Fergus County ,MT,2020-10-14,41900.452488687784
Fergus County ,MT,2020-10-15,8754027.149321267
Fergus County ,MT,2020-10-16,66968.3257918552
Fergus County ,MT,2020-10-17,1146968.3257918553
Fergus County ,MT,2020-10-18,143710.407239819
Fergus County ,MT,2020-10-19,246244.3438914027
Fergus County ,MT,2020-10-20,
Fergus County ,MT,2020-10-21,5701.3574660633485
Fergus County ,MT,2020-10-22,427692.3076923077
Fergus County ,MT,2020-10-23,173031.6742081448
Fergus County ,MT,2020-10-24,13303.16742081448
Fergus County ,MT,2020-10-25,
Fergus County ,MT,2020-10-26,69049.7737556561
Fergus County ,MT,2020-10-27,481809.9547511312
Fergus County ,MT,2020-10-28,369864.25339366513
Fergus County ,MT,2020-10-29,281447.963800905
Fergus County ,MT,2020-10-30,
