countyFIPS,State,County Name_x,population,Day,Weekly_cases_per_million
30077,MT,Powell County ,6890,2020-09-27,11320.754716981131
30011,MT,Carter County ,1252,2020-09-27,11182.108626198082
56027,WY,Niobrara County ,2356,2020-09-27,10611.20543293718
41015,OR,Curry County ,22925,2020-09-27,9422.028353326063
53069,WA,Wahkiakum County ,4488,2020-09-27,9358.288770053476
41023,OR,Grant County ,7199,2020-09-27,8473.399083206
30079,MT,Prairie County ,1077,2020-09-27,8356.545961002786
30061,MT,Mineral County ,4397,2020-09-27,3183.9890834659996
30069,MT,Petroleum County ,487,2020-09-27,0.0
41069,OR,Wheeler County ,1332,2020-09-27,0.0
0,MT,Statewide Unallocated,0,2020-09-27,
0,OR,Statewide Unallocated,0,2020-09-27,
0,WY,Statewide Unallocated,0,2020-09-27,
0,CA,Statewide Unallocated,0,2020-09-28,inf
0,ID,Statewide Unallocated,0,2020-09-28,inf
0,WA,Statewide Unallocated,0,2020-09-28,inf
30087,MT,Rosebud County ,8937,2020-09-28,489314.08750139864
30003,MT,Big Horn County ,13319,2020-09-28,464674.5251144981
6025,CA,Imperial County ,181215,2020-09-28,457589.0516789449
41045,OR,Malheur County ,30571,2020-09-28,366458.4082954434
6031,CA,Kings County ,152940,2020-09-28,352929.2533019485
53077,WA,Yakima County ,250873,2020-09-28,316785.78404212487
53021,WA,Franklin County ,95222,2020-09-28,312249.2701266514
41049,OR,Morrow County ,11603,2020-09-28,299405.32620873913
53001,WA,Adams County ,19983,2020-09-28,292448.58129410003
16033,ID,Clark County ,845,2020-09-28,266272.18934911245
41059,OR,Umatilla County ,77950,2020-09-28,264990.3784477229
16075,ID,Payette County ,23951,2020-09-28,251972.77775458226
6029,CA,Kern County ,900202,2020-09-28,248068.76678789873
16027,ID,Canyon County ,229849,2020-09-28,246226.87068466688
16087,ID,Washington County ,10194,2020-09-28,243476.55483617814
6107,CA,Tulare County ,466195,2020-09-28,243014.18934137005
6047,CA,Merced County ,277680,2020-09-28,224016.8539325843
16067,ID,Minidoka County ,21039,2020-09-28,222634.1556157612
16053,ID,Jerome County ,24412,2020-09-28,214976.24119285596
30071,MT,Phillips County ,3954,2020-09-28,212696.00404653515
6019,CA,Fresno County ,999101,2020-09-28,212315.87196890003
6099,CA,Stanislaus County ,550660,2020-09-28,209203.5012530418
53025,WA,Grant County ,97733,2020-09-28,207360.87094430745
16077,ID,Power County ,7681,2020-09-28,204921.234214295
16031,ID,Cassia County ,24030,2020-09-28,201831.04452767374
6039,CA,Madera County ,157327,2020-09-28,201611.92929376394
16013,ID,Blaine County ,23021,2020-09-28,198775.03149298468
16073,ID,Owyhee County ,11823,2020-09-28,193436.52203332487
53017,WA,Douglas County ,43429,2020-09-28,190794.16979437703
6037,CA,Los Angeles County ,10039107,2020-09-28,186797.98910401095
6077,CA,San Joaquin County ,762148,2020-09-28,185589.93791232147
30085,MT,Roosevelt County ,11004,2020-09-28,185478.00799709198
16001,ID,Ada County ,481587,2020-09-28,184521.1768590099
6041,CA,Marin County ,258826,2020-09-28,181253.04258459352
16083,ID,Twin Falls County ,86878,2020-09-28,175844.28739151452
6071,CA,San Bernardino County ,2180085,2020-09-28,174215.68425084345
16025,ID,Camas County ,1106,2020-09-28,173598.5533453888
53047,WA,Okanogan County ,42243,2020-09-28,172880.71396444383
6011,CA,Colusa County ,21547,2020-09-28,172460.20327655823
53075,WA,Whitman County ,50104,2020-09-28,171403.48076001916
6035,CA,Lassen County ,30573,2020-09-28,170542.63565891472
6065,CA,Riverside County ,2470546,2020-09-28,167022.9981550637
53007,WA,Chelan County ,77200,2020-09-28,166878.2383419689
6053,CA,Monterey County ,434061,2020-09-28,159279.45611331126
56039,WY,Teton County ,23464,2020-09-28,159137.40197749744
16019,ID,Bonneville County ,119062,2020-09-28,154717.71010061985
53005,WA,Benton County ,204390,2020-09-28,154303.04809432945
6069,CA,San Benito County ,62808,2020-09-28,149248.50337536618
41031,OR,Jefferson County ,24658,2020-09-28,149160.5158569227
6083,CA,Santa Barbara County ,446499,2020-09-28,149135.83233109146
6021,CA,Glenn County ,28393,2020-09-28,145176.62804212305
30111,MT,Yellowstone County ,161300,2020-09-28,132771.23372597643
16011,ID,Bingham County ,46811,2020-09-28,130845.31413556644
16047,ID,Gooding County ,15179,2020-09-28,128203.43896172343
30035,MT,Glacier County ,13753,2020-09-28,128044.79022758672
16051,ID,Jefferson County ,29871,2020-09-28,127314.11737136352
56013,WY,Fremont County ,39261,2020-09-28,124678.43406943277
6101,CA,Sutter County ,96971,2020-09-28,121087.74788338781
6059,CA,Orange County ,3175692,2020-09-28,120391.39815825968
56041,WY,Uinta County ,20226,2020-09-28,120241.27360822703
16045,ID,Gem County ,18112,2020-09-28,119975.70671378092
16079,ID,Shoshone County ,12882,2020-09-28,116752.0571339854
16063,ID,Lincoln County ,5366,2020-09-28,116474.09616101379
30101,MT,Toole County ,4736,2020-09-28,116342.9054054054
41061,OR,Union County ,26835,2020-09-28,115036.3331470095
16065,ID,Madison County ,39907,2020-09-28,114040.1433332498
16055,ID,Kootenai County ,165697,2020-09-28,110309.78231349995
6111,CA,Ventura County ,846006,2020-09-28,108372.75385753765
6097,CA,Sonoma County ,494336,2020-09-28,107600.90302951839
16009,ID,Benewah County ,9298,2020-09-28,105829.21058292105
56007,WY,Carbon County ,14800,2020-09-28,105608.1081081081
16029,ID,Caribou County ,7155,2020-09-28,105380.85255066387
6013,CA,Contra Costa County ,1153526,2020-09-28,103558.13393022784
16037,ID,Custer County ,4315,2020-09-28,102433.37195828506
56043,WY,Washakie County ,7805,2020-09-28,102114.02946828956
6067,CA,Sacramento County ,1552058,2020-09-28,101641.175780802
53071,WA,Walla Walla County ,60760,2020-09-28,101481.23765635287
16043,ID,Fremont County ,13099,2020-09-28,99778.60905412627
6073,CA,San Diego County ,3338330,2020-09-28,99529.10587030042
6095,CA,Solano County ,447643,2020-09-28,98788.5435492122
6115,CA,Yuba County ,78668,2020-09-28,96290.74083490111
30059,MT,Meagher County ,1862,2020-09-28,93984.96240601504
30033,MT,Garfield County ,1258,2020-09-28,93004.76947535771
41047,OR,Marion County ,347818,2020-09-28,92743.90629582138
6081,CA,San Mateo County ,766573,2020-09-28,92623.92492300147
6007,CA,Butte County ,219186,2020-09-28,92537.8445703649
16081,ID,Teton County ,12142,2020-09-28,92159.44654916818
6079,CA,San Luis Obispo County ,283111,2020-09-28,89943.520385997
6113,CA,Yolo County ,220500,2020-09-28,89555.55555555556
6075,CA,City and County of San Francisco,881549,2020-09-28,89376.76748541486
6001,CA,Alameda County ,1671329,2020-09-28,89372.58911919796
53063,WA,Spokane County ,522798,2020-09-28,88814.41780572993
6055,CA,Napa County ,137744,2020-09-28,88105.47101870137
30023,MT,Deer Lodge County ,9140,2020-09-28,87527.352297593
16039,ID,Elmore County ,27511,2020-09-28,86001.96285122314
56001,WY,Albany County ,38880,2020-09-28,85519.54732510287
30055,MT,McCone County ,1664,2020-09-28,82331.73076923077
6051,CA,Mono County ,14444,2020-09-28,81764.05427859319
30057,MT,Madison County ,8600,2020-09-28,81395.34883720931
16049,ID,Idaho County ,16667,2020-09-28,81358.37283254335
30031,MT,Gallatin County ,114434,2020-09-28,79818.93493192582
6085,CA,Santa Clara County ,1927852,2020-09-28,78814.14133450077
30097,MT,Sweet Grass County ,3737,2020-09-28,78672.73213807867
16005,ID,Bannock County ,87808,2020-09-28,77646.68367346938
16059,ID,Lemhi County ,8027,2020-09-28,76616.41958390432
53037,WA,Kittitas County ,47935,2020-09-28,76269.94888912069
30009,MT,Carbon County ,10725,2020-09-28,75244.75524475524
16023,ID,Butte County ,2597,2020-09-28,74701.57874470543
41027,OR,Hood River County ,23382,2020-09-28,74587.28936788983
16069,ID,Nez Perce County ,40408,2020-09-28,74514.94753514156
41065,OR,Wasco County ,26682,2020-09-28,74207.33078479875
6027,CA,Inyo County ,18039,2020-09-28,73784.5778590831
41055,OR,Sherman County ,1780,2020-09-28,70786.51685393258
30105,MT,Valley County ,7396,2020-09-28,70713.89940508382
16057,ID,Latah County ,40108,2020-09-28,69013.66310960407
30017,MT,Custer County ,11402,2020-09-28,68847.57060164884
6045,CA,Mendocino County ,86749,2020-09-28,68139.11399555037
53033,WA,King County ,2252782,2020-09-28,67974.17593002785
41041,OR,Lincoln County ,49962,2020-09-28,66970.89788239062
56035,WY,Sublette County ,9831,2020-09-28,65608.78852609094
30029,MT,Flathead County ,103806,2020-09-28,65506.81078165038
30109,MT,Wibaux County ,969,2020-09-28,65015.47987616099
6061,CA,Placer County ,398329,2020-09-28,63829.14625849487
30041,MT,Hill County ,16484,2020-09-28,63576.80174714875
56033,WY,Sheridan County ,30485,2020-09-28,62784.976217812036
30021,MT,Dawson County ,8613,2020-09-28,62347.614071752
6103,CA,Tehama County ,65084,2020-09-28,62242.64028025321
6033,CA,Lake County ,64386,2020-09-28,62125.30674370205
6087,CA,Santa Cruz County ,273213,2020-09-28,62079.769264273666
30047,MT,Lake County ,30458,2020-09-28,61822.83800643509
16015,ID,Boise County ,7831,2020-09-28,61039.458562124884
30001,MT,Beaverhead County ,9453,2020-09-28,60933.037131069505
41051,OR,Multnomah County ,812855,2020-09-28,60839.87919124567
53053,WA,Pierce County ,904980,2020-09-28,60331.72003801189
53039,WA,Klickitat County ,22425,2020-09-28,59888.51727982163
53057,WA,Skagit County ,129205,2020-09-28,59339.8088309276
56023,WY,Lincoln County ,19830,2020-09-28,59203.22743318205
56017,WY,Hot Springs County ,4413,2020-09-28,59143.43983684568
53061,WA,Snohomish County ,822083,2020-09-28,58152.27902778673
56009,WY,Converse County ,13822,2020-09-28,57227.608160902906
30013,MT,Cascade County ,81366,2020-09-28,56215.126711402794
16085,ID,Valley County ,11392,2020-09-28,55301.96629213483
16041,ID,Franklin County ,13876,2020-09-28,55059.09484001153
56037,WY,Sweetwater County ,42343,2020-09-28,54530.85515905816
56029,WY,Park County ,29194,2020-09-28,53880.934438583274
30065,MT,Musselshell County ,4633,2020-09-28,53097.345132743365
30051,MT,Liberty County ,2337,2020-09-28,53059.47796320068
41067,OR,Washington County ,601592,2020-09-28,51804.21282197902
6005,CA,Amador County ,39752,2020-09-28,51796.13604346951
30083,MT,Richland County ,10803,2020-09-28,50911.78376376932
30093,MT,Silver Bow County ,34915,2020-09-28,49835.31433481312
41071,OR,Yamhill County ,107100,2020-09-28,49206.34920634921
16017,ID,Bonner County ,45739,2020-09-28,48405.08100308271
56021,WY,Laramie County ,99500,2020-09-28,47678.391959798995
6009,CA,Calaveras County ,45905,2020-09-28,47162.618451149116
30107,MT,Wheatland County ,2126,2020-09-28,47036.688617121355
16007,ID,Bear Lake County ,6125,2020-09-28,46857.142857142855
56015,WY,Goshen County ,13211,2020-09-28,46552.115661191434
56025,WY,Natrona County ,79858,2020-09-28,45718.65060482356
16003,ID,Adams County ,4294,2020-09-28,45645.086166744295
30039,MT,Granite County ,3379,2020-09-28,45575.61408700799
30095,MT,Stillwater County ,9642,2020-09-28,45529.97303464012
53027,WA,Grays Harbor County ,75061,2020-09-28,44523.78731964669
56005,WY,Campbell County ,46341,2020-09-28,43417.27627802594
53041,WA,Lewis County ,80707,2020-09-28,43056.98390474184
6017,CA,El Dorado County ,192843,2020-09-28,42687.57486660133
53011,WA,Clark County ,488241,2020-09-28,42659.26048816056
41053,OR,Polk County ,86085,2020-09-28,42411.569959923334
30043,MT,Jefferson County ,12221,2020-09-28,41485.96677849603
6089,CA,Shasta County ,180080,2020-09-28,41353.84273656153
53015,WA,Cowlitz County ,110593,2020-09-28,41159.92874775076
53045,WA,Mason County ,66768,2020-09-28,40573.328540618255
53073,WA,Whatcom County ,229247,2020-09-28,40240.43935144189
41001,OR,Baker County ,16124,2020-09-28,40126.51947407591
30067,MT,Park County ,16606,2020-09-28,39985.54739250873
41005,OR,Clackamas County ,418187,2020-09-28,39616.2482334458
30063,MT,Missoula County ,119600,2020-09-28,39448.16053511706
30027,MT,Fergus County ,11050,2020-09-28,39276.01809954751
30053,MT,Lincoln County ,19980,2020-09-28,38788.78878878879
6057,CA,Nevada County ,99755,2020-09-28,38053.23041451556
53059,WA,Skamania County ,12083,2020-09-28,37325.16759083009
16071,ID,Oneida County ,4531,2020-09-28,37077.90774663429
56011,WY,Crook County ,7584,2020-09-28,36919.831223628695
41029,OR,Jackson County ,220944,2020-09-28,35484.10456948367
6015,CA,Del Norte County ,27812,2020-09-28,35200.63282036531
53023,WA,Garfield County ,2225,2020-09-28,34606.74157303371
16035,ID,Clearwater County ,8756,2020-09-28,33691.18318867063
30015,MT,Chouteau County ,5635,2020-09-28,33185.44809228039
30037,MT,Golden Valley County ,821,2020-09-28,32886.72350791717
16021,ID,Boundary County ,12245,2020-09-28,32421.3964883626
56003,WY,Big Horn County ,11790,2020-09-28,32230.703986429173
56045,WY,Weston County ,6927,2020-09-28,31759.780568788796
30073,MT,Pondera County ,5911,2020-09-28,31635.933006259518
6043,CA,Mariposa County ,17203,2020-09-28,31331.74446317503
53003,WA,Asotin County ,22582,2020-09-28,31219.555398104683
53051,WA,Pend Oreille County ,13724,2020-09-28,30749.05275429904
53035,WA,Kitsap County ,271473,2020-09-28,30349.24283446236
30075,MT,Powder River County ,1682,2020-09-28,30321.04637336504
41007,OR,Clatsop County ,40224,2020-09-28,30305.290373906126
30103,MT,Treasure County ,696,2020-09-28,30172.41379310345
6109,CA,Tuolumne County ,54478,2020-09-28,29773.48654502735
41021,OR,Gilliam County ,1912,2020-09-28,29288.702928870294
41017,OR,Deschutes County ,197692,2020-09-28,28812.496206219777
41035,OR,Klamath County ,68238,2020-09-28,28620.4167765761
53043,WA,Lincoln County ,10939,2020-09-28,28613.218758570256
16061,ID,Lewis County ,3838,2020-09-28,28400.208441896822
41063,OR,Wallowa County ,7208,2020-09-28,28301.88679245283
30091,MT,Sheridan County ,3309,2020-09-28,27802.96161982472
56019,WY,Johnson County ,8445,2020-09-28,27590.2901124926
41037,OR,Lake County ,7869,2020-09-28,27322.4043715847
41043,OR,Linn County ,129749,2020-09-28,27160.132255354572
53019,WA,Ferry County ,7627,2020-09-28,27140.422184345087
30089,MT,Sanders County ,12113,2020-09-28,26417.898125980355
6023,CA,Humboldt County ,135558,2020-09-28,25951.991029669956
53067,WA,Thurston County ,290536,2020-09-28,25662.91268551918
30049,MT,Lewis and Clark County ,69432,2020-09-28,25564.581172946193
53029,WA,Island County ,85141,2020-09-28,25346.190437039735
53065,WA,Stevens County ,45723,2020-09-28,24976.488856811673
53049,WA,Pacific County ,22471,2020-09-28,24921.009300876685
6093,CA,Siskiyou County ,43539,2020-09-28,24782.37901651393
53013,WA,Columbia County ,3985,2020-09-28,24592.220828105394
30099,MT,Teton County ,6147,2020-09-28,24239.466406377094
6003,CA,Alpine County ,1129,2020-09-28,23029.229406554474
6049,CA,Modoc County ,8841,2020-09-28,22961.203483768804
41003,OR,Benton County ,93053,2020-09-28,22664.503025157705
30045,MT,Judith Basin County ,2007,2020-09-28,22421.52466367713
30005,MT,Blaine County ,6681,2020-09-28,21853.016015566533
41009,OR,Columbia County ,52354,2020-09-28,21793.9412461321
56031,WY,Platte County ,8393,2020-09-28,21684.73728106756
30081,MT,Ravalli County ,43806,2020-09-28,21595.21526731498
41039,OR,Lane County ,382067,2020-09-28,20807.868776942265
53009,WA,Clallam County ,77331,2020-09-28,20625.622324811524
30019,MT,Daniels County ,1690,2020-09-28,20118.343195266272
30007,MT,Broadwater County ,6237,2020-09-28,19079.685746352414
6063,CA,Plumas County ,18807,2020-09-28,18291.061838677088
41013,OR,Crook County ,24404,2020-09-28,17620.062284871332
41011,OR,Coos County ,64487,2020-09-28,16483.942500038767
41033,OR,Josephine County ,87487,2020-09-28,15659.469406883307
53031,WA,Jefferson County ,32221,2020-09-28,15424.72300673474
30011,MT,Carter County ,1252,2020-09-28,14376.996805111821
41019,OR,Douglas County ,110980,2020-09-28,14236.799423319517
6091,CA,Sierra County ,3005,2020-09-28,13976.705490848586
41057,OR,Tillamook County ,27036,2020-09-28,13352.566947773339
30025,MT,Fallon County ,2846,2020-09-28,12297.962052002811
30077,MT,Powell County ,6890,2020-09-28,11611.030478955006
6105,CA,Trinity County ,12285,2020-09-28,11558.811558811558
53055,WA,San Juan County ,17582,2020-09-28,11545.899215106358
41025,OR,Harney County ,7393,2020-09-28,11362.099283105641
30079,MT,Prairie County ,1077,2020-09-28,11142.061281337048
56027,WY,Niobrara County ,2356,2020-09-28,11035.65365025467
41015,OR,Curry County ,22925,2020-09-28,9465.648854961832
53069,WA,Wahkiakum County ,4488,2020-09-28,9358.288770053476
41023,OR,Grant County ,7199,2020-09-28,8751.215446589806
30061,MT,Mineral County ,4397,2020-09-28,3638.844666818285
30069,MT,Petroleum County ,487,2020-09-28,0.0
41069,OR,Wheeler County ,1332,2020-09-28,0.0
0,MT,Statewide Unallocated,0,2020-09-28,
0,OR,Statewide Unallocated,0,2020-09-28,
0,WY,Statewide Unallocated,0,2020-09-28,
0,CA,Statewide Unallocated,0,2020-09-29,inf
0,ID,Statewide Unallocated,0,2020-09-29,inf
0,WA,Statewide Unallocated,0,2020-09-29,inf
30087,MT,Rosebud County ,8937,2020-09-29,494461.22860020143
30003,MT,Big Horn County ,13319,2020-09-29,470005.2556498235
6025,CA,Imperial County ,181215,2020-09-29,458576.82862897665
41045,OR,Malheur County ,30571,2020-09-29,369369.66406071116
6031,CA,Kings County ,152940,2020-09-29,354531.1887014516
53077,WA,Yakima County ,250873,2020-09-29,317232.2250700554
53021,WA,Franklin County ,95222,2020-09-29,313414.9671294449
41049,OR,Morrow County ,11603,2020-09-29,301042.83374989225
53001,WA,Adams County ,19983,2020-09-29,294950.7081018866
16033,ID,Clark County ,845,2020-09-29,267455.62130177516
41059,OR,Umatilla County ,77950,2020-09-29,266042.3348300193
16075,ID,Payette County ,23951,2020-09-29,253642.85416057784
6029,CA,Kern County ,900202,2020-09-29,248588.6501029769
16027,ID,Canyon County ,229849,2020-09-29,247218.8262729009
16087,ID,Washington County ,10194,2020-09-29,245340.3963115558
6107,CA,Tulare County ,466195,2020-09-29,243889.35960274132
16067,ID,Minidoka County ,21039,2020-09-29,225390.94063406056
6047,CA,Merced County ,277680,2020-09-29,224596.65802362433
16053,ID,Jerome County ,24412,2020-09-29,216246.10847124364
30071,MT,Phillips County ,3954,2020-09-29,213707.6378351037
6019,CA,Fresno County ,999101,2020-09-29,212938.43165005342
6099,CA,Stanislaus County ,550660,2020-09-29,209588.49380743108
53025,WA,Grant County ,97733,2020-09-29,209100.3038891674
16077,ID,Power County ,7681,2020-09-29,208436.40151022002
16031,ID,Cassia County ,24030,2020-09-29,205118.60174781524
6039,CA,Madera County ,157327,2020-09-29,202406.4528021255
30085,MT,Roosevelt County ,11004,2020-09-29,202290.07633587788
